# time,flux,err
1.833621000000000095e+03,9.300221000000000515e+00,1.908681999999999879e-01
1.838886999999999944e+03,9.224612999999999730e+00,2.736097000000000112e-01
1.844152000000000044e+03,8.949865000000000848e+00,3.045018999999999920e-01
1.849417999999999893e+03,8.563753000000000171e+00,1.669129000000000029e-01
1.854682999999999993e+03,8.313705999999999818e+00,2.795444999999999736e-01
1.859949000000000069e+03,8.483518999999999366e+00,3.000425999999999926e-01
1.865213999999999942e+03,8.928494999999999848e+00,1.405389999999999973e-01
1.870480000000000018e+03,8.721197000000000088e+00,2.870288999999999757e-01
1.875746000000000095e+03,8.492587000000000330e+00,2.959337000000000217e-01
1.881010999999999967e+03,8.250840999999999426e+00,9.823118000000000127e-02
1.886277000000000044e+03,8.420766000000000417e+00,2.925961000000000256e-01
1.891541999999999916e+03,8.356056000000000594e+00,2.906979000000000091e-01
1.896807999999999993e+03,8.050397999999999499e+00,1.104095999999999966e-01
1.902074000000000069e+03,8.142932000000000059e+00,2.971109000000000111e-01
1.907338999999999942e+03,8.188330000000000553e+00,2.844481999999999844e-01
1.912605000000000018e+03,8.163797000000000637e+00,1.469238999999999962e-01
1.917869999999999891e+03,8.063774000000000441e+00,3.009754000000000040e-01
1.923135999999999967e+03,7.949474999999999625e+00,2.768229999999999857e-01
1.928401000000000067e+03,7.822688000000000308e+00,1.713392999999999999e-01
