# cali-merged continuum light curve for rm160
# MJD fnu fnu_err [1E-28 erg/s/cm2/Hz] band
58258.285  2.994e+00 1.002e-01 sdss_spec_r
58258.300  3.094e+00 1.625e-01 ztf_g
58261.202  5.219e+00 7.604e-01 ztf_i
58262.305  3.657e+00 4.097e-01 ztf_r
58263.333  2.929e+00 5.365e-01 ztf_i
58266.302  2.774e+00 2.277e-01 ztf_r
58267.244  2.784e+00 5.367e-01 ztf_i
58269.234  3.425e+00 2.062e-01 ztf_r
58269.287  4.002e+00 3.692e-01 ztf_g
58270.328  3.278e+00 2.334e-01 ztf_r
58271.173  3.294e+00 4.002e-01 ztf_r
58272.245  3.089e+00 1.856e-01 ztf_g
58272.256  2.685e+00 2.025e-01 ztf_r
58273.262  2.789e+00 1.737e-01 ztf_g
58273.327  2.687e+00 3.850e-01 ztf_r
58274.263  3.014e+00 1.824e-01 ztf_g
58274.281  2.928e+00 2.306e-01 ztf_r
58274.302  3.048e+00 1.301e-01 sdss_spec_r
58276.249  3.063e+00 1.617e-01 ztf_g
58276.285  3.141e+00 3.967e-01 ztf_r
58277.180  2.448e+00 5.487e-01 ztf_i
58277.249  3.166e+00 1.880e-01 ztf_g
58277.259  2.895e+00 2.791e-01 ztf_r
58278.246  3.122e+00 1.867e-01 ztf_g
58278.267  2.879e+00 2.305e-01 ztf_r
58279.248  3.303e+00 1.683e-01 ztf_g
58279.265  2.843e+00 2.012e-01 ztf_r
58280.244  3.000e+00 1.817e-01 ztf_g
58280.272  3.096e+00 2.318e-01 ztf_r
58282.179  4.030e+00 5.958e-01 ztf_i
58282.225  3.115e+00 3.960e-01 ztf_r
58283.246  3.025e+00 2.316e-01 ztf_r
58283.275  3.035e+00 1.833e-01 ztf_g
58284.224  2.971e+00 2.320e-01 ztf_r
58284.246  2.996e+00 1.817e-01 ztf_g
58286.208  3.151e+00 5.393e-01 ztf_i
58286.248  2.897e+00 2.147e-01 ztf_g
58286.306  2.943e+00 2.314e-01 ztf_r
58288.250  2.898e+00 1.565e-01 ztf_g
58288.255  3.098e+00 2.025e-01 ztf_r
58289.206  3.046e+00 8.542e-02 sdss_spec_r
58289.239  2.946e+00 2.306e-01 ztf_r
58289.246  3.053e+00 1.841e-01 ztf_g
58290.183  2.906e+00 5.359e-01 ztf_i
58291.262  2.984e+00 2.019e-01 ztf_r
58292.226  3.113e+00 3.152e-01 ztf_g
58292.259  3.473e+00 2.394e-01 ztf_r
58293.183  3.103e+00 3.143e-01 ztf_g
58293.268  2.965e+00 2.310e-01 ztf_r
58294.211  3.020e+00 1.828e-01 ztf_g
58294.266  2.942e+00 2.308e-01 ztf_r
58294.347  3.434e+00 5.512e-01 ztf_i
58295.202  3.109e+00 3.148e-01 ztf_g
58295.260  3.027e+00 2.316e-01 ztf_r
58296.260  2.917e+00 2.793e-01 ztf_r
58297.262  3.213e+00 3.984e-01 ztf_r
58298.215  3.339e+00 2.358e-01 ztf_g
58298.273  2.999e+00 2.815e-01 ztf_r
58300.188  3.081e+00 3.950e-01 ztf_r
58300.200  2.964e+00 3.026e-01 ztf_g
58303.207  2.858e+00 2.926e-01 ztf_g
58306.180  3.193e+00 3.979e-01 ztf_r
58306.226  2.924e+00 2.991e-01 ztf_g
58312.202  2.817e+00 3.882e-01 ztf_r
58313.226  2.723e+00 3.858e-01 ztf_r
58313.321  2.662e+00 2.754e-01 ztf_g
58316.237  3.234e+00 3.988e-01 ztf_r
58319.235  3.298e+00 2.041e-01 ztf_r
58320.216  2.997e+00 5.368e-01 ztf_i
58321.199  3.796e+00 3.582e-01 ztf_g
58321.238  3.074e+00 2.351e-01 ztf_r
58334.161  2.452e+00 3.785e-01 ztf_r
58334.183  2.832e+00 2.904e-01 ztf_g
58336.163  2.206e+00 5.614e-01 ztf_i
58337.175  2.719e+00 2.807e-01 ztf_g
58337.199  2.595e+00 3.825e-01 ztf_r
58344.166  2.599e+00 2.697e-01 ztf_g
58344.182  2.800e+00 3.877e-01 ztf_r
58347.203  2.908e+00 2.975e-01 ztf_g
58351.149  2.827e+00 3.884e-01 ztf_r
58352.175  3.582e+00 2.023e-01 ztf_g
58352.224  2.673e+00 3.846e-01 ztf_r
58362.144  2.841e+00 3.889e-01 ztf_r
58363.138  2.731e+00 5.370e-01 ztf_i
58366.206  2.651e+00 2.744e-01 ztf_g
58367.133  2.954e+00 5.368e-01 ztf_i
58369.132  2.717e+00 3.856e-01 ztf_r
58377.140  2.741e+00 3.862e-01 ztf_r
58382.120  2.693e+00 3.852e-01 ztf_r
58448.555  2.947e+00 3.916e-01 ztf_r
58465.513  3.106e+00 3.957e-01 ztf_r
58468.537  3.152e+00 3.969e-01 ztf_r
58468.547  3.172e+00 3.196e-01 ztf_g
58471.512  3.158e+00 3.184e-01 ztf_g
58474.490  3.701e+00 4.107e-01 ztf_r
58480.536  4.593e+00 3.980e-01 ztf_g
58480.550  3.001e+00 3.931e-01 ztf_r
58481.512  3.108e+00 3.975e-01 ztf_r
58482.536  3.898e+00 2.861e-01 ztf_g
58486.515  3.342e+00 4.016e-01 ztf_r
58486.551  3.355e+00 3.320e-01 ztf_g
58491.508  3.365e+00 3.326e-01 ztf_g
58491.553  3.515e+00 4.061e-01 ztf_r
58494.513  3.394e+00 3.346e-01 ztf_g
58494.558  3.468e+00 4.048e-01 ztf_r
58502.473  3.433e+00 1.147e-01 sdss_spec_r
58502.474  3.566e+00 3.452e-01 ztf_g
58502.556  4.100e+00 4.213e-01 ztf_r
58505.556  4.132e+00 4.221e-01 ztf_r
58508.508  3.504e+00 4.058e-01 ztf_r
58511.510  4.173e+00 3.778e-01 ztf_g
58511.553  3.085e+00 3.951e-01 ztf_r
58522.486  3.345e+00 1.986e-01 ztf_g
58526.463  3.671e+00 3.514e-01 ztf_g
58526.517  3.532e+00 4.065e-01 ztf_r
58531.501  3.485e+00 1.322e-01 sdss_spec_r
58534.450  4.100e+00 4.213e-01 ztf_r
58538.482  3.051e+00 2.816e-01 ztf_r
58539.346  2.700e+00 3.853e-01 ztf_r
58539.395  3.584e+00 2.477e-01 ztf_g
58540.412  3.275e+00 1.523e-01 ztf_g
58541.435  3.061e+00 3.110e-01 ztf_g
58541.504  3.192e+00 2.334e-01 ztf_r
58543.488  3.141e+00 3.173e-01 ztf_g
58547.347  3.032e+00 2.214e-01 ztf_g
58547.450  2.955e+00 5.369e-01 ztf_i
58547.484  3.282e+00 2.033e-01 ztf_r
58556.425  3.285e+00 2.844e-01 ztf_r
58556.473  3.272e+00 1.916e-01 ztf_g
58557.417  3.275e+00 2.846e-01 ztf_r
58557.445  3.082e+00 3.127e-01 ztf_g
58558.313  4.056e+00 2.243e-01 ztf_r
58558.417  3.470e+00 2.416e-01 ztf_g
58559.285  3.229e+00 3.987e-01 ztf_r
58560.309  2.866e+00 5.359e-01 ztf_i
58560.383  3.388e+00 2.068e-01 ztf_r
58560.572  3.516e+00 1.239e-01 sdss_spec_r
58561.384  4.095e+00 3.022e-01 ztf_r
58567.371  3.345e+00 2.355e-01 ztf_r
58567.417  3.175e+00 2.009e-01 ztf_g
58568.238  3.300e+00 1.925e-01 ztf_g
58568.305  3.627e+00 4.089e-01 ztf_r
58572.351  3.339e+00 1.691e-01 ztf_g
58572.431  3.321e+00 2.854e-01 ztf_r
58573.336  3.171e+00 1.882e-01 ztf_g
58573.362  2.714e+00 2.300e-01 ztf_r
58574.380  3.103e+00 2.250e-01 ztf_g
58574.435  2.880e+00 3.899e-01 ztf_r
58575.330  3.122e+00 1.632e-01 ztf_g
58575.381  3.308e+00 2.037e-01 ztf_r
58580.360  3.028e+00 1.818e-01 ztf_r
58580.384  3.229e+00 1.662e-01 ztf_g
58581.316  3.266e+00 2.325e-01 ztf_g
58582.310  3.283e+00 2.343e-01 ztf_r
58582.343  3.191e+00 1.890e-01 ztf_g
58583.315  3.942e+00 2.476e-01 ztf_r
58583.392  3.379e+00 1.953e-01 ztf_g
58584.264  3.116e+00 1.862e-01 ztf_g
58584.336  3.144e+00 2.328e-01 ztf_r
58585.275  3.101e+00 2.247e-01 ztf_g
58585.313  3.054e+00 2.813e-01 ztf_r
58586.345  3.158e+00 2.033e-01 ztf_r
58586.416  3.249e+00 1.909e-01 ztf_g
58587.123  3.335e+00 1.023e-01 sdss_spec_r
58587.301  3.440e+00 4.041e-01 ztf_r
58587.345  3.415e+00 2.391e-01 ztf_g
58588.372  3.040e+00 2.809e-01 ztf_r
58589.269  3.596e+00 4.080e-01 ztf_r
58589.410  3.941e+00 3.660e-01 ztf_g
58591.228  3.828e+00 2.569e-01 ztf_g
58591.391  3.510e+00 2.377e-01 ztf_r
58592.307  4.763e+00 4.707e-01 ztf_r
58592.450  4.166e+00 3.774e-01 ztf_g
58593.342  3.786e+00 3.012e-01 ztf_r
58594.329  3.285e+00 4.000e-01 ztf_r
58596.224  3.311e+00 1.682e-01 ztf_g
58596.298  3.031e+00 2.028e-01 ztf_r
58596.385  2.878e+00 5.360e-01 ztf_i
58597.286  3.364e+00 1.946e-01 ztf_g
58597.367  3.505e+00 2.369e-01 ztf_r
58598.356  3.275e+00 1.387e-01 ztf_g
58598.379  3.256e+00 2.332e-01 ztf_r
58600.220  3.678e+00 3.518e-01 ztf_g
58602.293  3.613e+00 2.947e-01 ztf_r
58605.390  3.927e+00 4.168e-01 ztf_r
58606.296  3.409e+00 1.853e-01 ztf_r
58606.443  3.436e+00 2.398e-01 ztf_g
58607.316  3.543e+00 2.377e-01 ztf_r
58607.356  3.349e+00 2.362e-01 ztf_g
58608.288  3.348e+00 2.348e-01 ztf_r
58608.308  3.265e+00 1.914e-01 ztf_g
58612.270  3.297e+00 2.342e-01 ztf_r
58612.287  3.358e+00 1.695e-01 ztf_g
58616.243  3.288e+00 2.845e-01 ztf_r
58616.272  3.622e+00 2.042e-01 ztf_g
58617.260  3.580e+00 2.024e-01 ztf_g
58617.276  3.329e+00 2.351e-01 ztf_r
58617.376  3.462e+00 2.059e-01 sdss_spec_r
58618.207  3.500e+00 4.171e-01 ztf_r
58619.334  3.823e+00 2.953e-01 ztf_r
58626.784  3.909e+00 1.390e-01 sdss_spec_r
58627.366  3.791e+00 4.132e-01 ztf_r
58627.429  4.175e+00 6.106e-01 ztf_i
58628.217  3.827e+00 2.112e-01 ztf_g
58628.295  3.656e+00 4.097e-01 ztf_r
58632.267  3.473e+00 4.050e-01 ztf_r
58635.229  3.845e+00 3.608e-01 ztf_g
58635.259  3.815e+00 4.138e-01 ztf_r
58636.218  3.944e+00 4.171e-01 ztf_r
58636.262  3.898e+00 2.139e-01 ztf_g
58638.223  3.885e+00 1.865e-01 ztf_g
58638.237  3.857e+00 2.123e-01 ztf_r
58639.202  3.913e+00 5.847e-01 ztf_i
58640.221  3.886e+00 1.820e-01 ztf_g
58640.254  3.992e+00 2.986e-01 ztf_r
58641.208  3.969e+00 3.674e-01 ztf_g
58641.288  3.890e+00 4.159e-01 ztf_r
58643.186  3.737e+00 1.945e-01 ztf_g
58643.217  3.744e+00 5.713e-01 ztf_i
58644.200  4.078e+00 3.730e-01 ztf_g
58644.263  3.589e+00 4.078e-01 ztf_r
58646.231  4.136e+00 2.370e-01 sdss_spec_r
58646.270  3.716e+00 3.041e-01 ztf_r
58647.264  3.917e+00 2.453e-01 ztf_r
58647.345  3.739e+00 3.552e-01 ztf_g
58648.179  4.210e+00 3.793e-01 ztf_g
58648.242  4.159e+00 4.229e-01 ztf_r
58648.294  3.918e+00 5.853e-01 ztf_i
58649.198  3.873e+00 3.624e-01 ztf_g
58649.254  4.147e+00 3.031e-01 ztf_r
58650.217  4.646e+00 2.928e-01 ztf_g
58650.252  4.135e+00 2.510e-01 ztf_r
58651.205  4.450e+00 2.356e-01 ztf_g
58651.266  3.959e+00 1.961e-01 ztf_r
58652.206  4.041e+00 2.655e-01 ztf_g
58652.242  4.425e+00 6.417e-01 ztf_i
58652.302  4.158e+00 2.504e-01 ztf_r
58653.207  4.322e+00 3.091e-01 ztf_r
58653.281  4.221e+00 1.995e-01 ztf_g
58654.204  3.864e+00 2.436e-01 ztf_r
58654.269  3.984e+00 2.172e-01 ztf_g
58655.205  4.210e+00 2.514e-01 ztf_r
58655.276  4.029e+00 2.139e-01 ztf_g
58656.686  3.895e+00 1.287e-01 sdss_spec_r
58657.201  4.084e+00 3.733e-01 ztf_g
58660.190  3.985e+00 2.632e-01 ztf_g
58660.231  3.732e+00 2.405e-01 ztf_r
58661.177  4.319e+00 6.280e-01 ztf_i
58663.201  3.819e+00 4.140e-01 ztf_r
58663.228  3.965e+00 3.671e-01 ztf_g
58667.326  4.148e+00 3.764e-01 ztf_g
58670.309  4.075e+00 4.206e-01 ztf_r
58673.301  3.564e+00 3.451e-01 ztf_g
58676.215  4.368e+00 4.290e-01 ztf_r
58676.297  4.632e+00 3.999e-01 ztf_g
58679.220  3.682e+00 4.102e-01 ztf_r
58679.283  4.208e+00 3.792e-01 ztf_g
58682.176  4.234e+00 3.804e-01 ztf_g
58682.243  4.049e+00 4.198e-01 ztf_r
58685.195  3.999e+00 3.690e-01 ztf_g
58689.180  4.288e+00 4.268e-01 ztf_r
58692.222  4.163e+00 3.773e-01 ztf_g
58698.183  3.947e+00 4.172e-01 ztf_r
58705.157  4.975e+00 4.481e-01 ztf_r
58705.260  4.120e+00 3.751e-01 ztf_g
58712.242  4.404e+00 4.300e-01 ztf_r
58715.159  4.403e+00 3.886e-01 ztf_g
58718.161  4.284e+00 3.828e-01 ztf_g
58723.145  4.154e+00 4.227e-01 ztf_r
58723.159  4.626e+00 3.996e-01 ztf_g
58726.142  4.532e+00 4.339e-01 ztf_r
58726.153  4.868e+00 4.101e-01 ztf_g
58734.130  5.228e+00 4.568e-01 ztf_r
58734.176  5.213e+00 4.263e-01 ztf_g
58737.180  6.246e+00 4.954e-01 ztf_r
58749.121  4.050e+00 4.199e-01 ztf_r
58749.137  3.475e+00 3.394e-01 ztf_g
58761.104  5.397e+00 4.345e-01 ztf_g
58805.534  5.419e+00 4.355e-01 ztf_g
58828.557  4.237e+00 3.806e-01 ztf_g
58831.558  4.337e+00 3.853e-01 ztf_g
58859.494  5.091e+00 4.520e-01 ztf_r
58862.491  3.953e+00 3.666e-01 ztf_g
58867.438  4.534e+00 1.669e-01 sdss_spec_r
58872.431  4.116e+00 3.749e-01 ztf_g
58872.551  4.420e+00 4.305e-01 ztf_r
58875.464  4.141e+00 3.761e-01 ztf_g
58875.549  4.145e+00 4.225e-01 ztf_r
58878.531  4.826e+00 4.083e-01 ztf_g
58878.550  4.869e+00 4.445e-01 ztf_r
58881.512  4.159e+00 3.770e-01 ztf_g
58881.559  4.180e+00 4.235e-01 ztf_r
58884.448  4.466e+00 3.918e-01 ztf_g
58884.548  3.933e+00 4.169e-01 ztf_r
58887.471  4.266e+00 3.820e-01 ztf_g
58887.527  4.043e+00 4.197e-01 ztf_r
58890.465  5.569e+00 4.690e-01 ztf_r
58893.493  4.242e+00 3.808e-01 ztf_g
58893.535  4.270e+00 4.262e-01 ztf_r
58895.415  4.407e+00 1.510e-01 sdss_spec_r
58898.453  4.001e+00 3.692e-01 ztf_g
58898.492  4.331e+00 4.280e-01 ztf_r
58899.486  4.246e+00 4.253e-01 ztf_r
58899.530  4.289e+00 3.829e-01 ztf_g
58900.471  4.372e+00 4.290e-01 ztf_r
58903.465  4.399e+00 4.299e-01 ztf_r
58903.540  4.018e+00 3.700e-01 ztf_g
58904.453  4.136e+00 3.758e-01 ztf_g
58904.517  4.157e+00 4.229e-01 ztf_r
58906.462  4.613e+00 4.365e-01 ztf_r
58906.537  4.614e+00 3.990e-01 ztf_g
58908.465  4.445e+00 4.312e-01 ztf_r
58908.534  4.250e+00 3.812e-01 ztf_g
58911.420  4.322e+00 3.845e-01 ztf_g
58912.471  4.000e+00 4.186e-01 ztf_r
58912.517  4.207e+00 3.792e-01 ztf_g
58913.466  4.046e+00 4.198e-01 ztf_r
58913.511  3.955e+00 3.667e-01 ztf_g
58914.499  4.283e+00 3.827e-01 ztf_g
58914.513  4.386e+00 4.295e-01 ztf_r
58915.494  4.305e+00 3.837e-01 ztf_g
58936.450  4.432e+00 4.309e-01 ztf_r
58936.472  4.495e+00 3.933e-01 ztf_g
58940.389  4.389e+00 3.879e-01 ztf_g
58941.428  4.835e+00 4.437e-01 ztf_r
58941.451  4.805e+00 4.074e-01 ztf_g
58944.374  5.294e+00 4.591e-01 ztf_r
58944.499  4.978e+00 4.152e-01 ztf_g
58954.390  5.674e+00 4.476e-01 ztf_g
58954.447  4.510e+00 4.332e-01 ztf_r
58955.327  4.868e+00 4.101e-01 ztf_g
58961.412  5.190e+00 4.556e-01 ztf_r
58964.279  5.463e+00 4.649e-01 ztf_r
58964.347  5.126e+00 4.222e-01 ztf_g
58967.343  5.311e+00 4.597e-01 ztf_r
58970.284  5.778e+00 4.524e-01 ztf_g
58970.366  4.865e+00 4.443e-01 ztf_r
58973.261  5.607e+00 4.446e-01 ztf_g
58973.292  5.655e+00 3.538e-01 ztf_r
58974.269  5.259e+00 4.578e-01 ztf_r
58976.199  5.502e+00 4.399e-01 ztf_g
58976.267  5.569e+00 3.516e-01 ztf_r
58979.238  5.465e+00 4.379e-01 ztf_g
58985.300  5.520e+00 4.408e-01 ztf_g
58991.257  5.831e+00 4.791e-01 ztf_r
58991.312  5.833e+00 4.548e-01 ztf_g
58994.245  5.757e+00 4.515e-01 ztf_g
58994.300  5.521e+00 4.671e-01 ztf_r
58997.218  6.006e+00 4.633e-01 ztf_g
58997.289  5.866e+00 4.805e-01 ztf_r
59000.270  6.081e+00 4.668e-01 ztf_g
59000.316  6.654e+00 5.125e-01 ztf_r
59004.201  6.487e+00 4.872e-01 ztf_g
59004.263  6.608e+00 5.105e-01 ztf_r
59009.216  5.578e+00 4.694e-01 ztf_r
59010.299  6.449e+00 3.125e-01 sdss_spec_r
59012.205  6.053e+00 4.654e-01 ztf_g
59012.246  6.137e+00 4.913e-01 ztf_r
59016.242  6.207e+00 4.940e-01 ztf_r
59019.221  5.835e+00 4.793e-01 ztf_r
59019.262  6.114e+00 4.684e-01 ztf_g
59022.228  6.148e+00 4.917e-01 ztf_r
59025.207  6.337e+00 4.991e-01 ztf_r
59025.225  6.917e+00 5.078e-01 ztf_g
59028.227  7.114e+00 5.324e-01 ztf_r
59029.196  6.662e+00 2.568e-01 sdss_spec_r
